# Real Antarctic bedrock transect for Part 9 (subglacial cavity benchmark).
# Source: BEDMAP1 standardised airborne-radar data points, British Antarctic Survey / SCAR Bedmap.
#   Fretwell et al.; NERC EDS UK Polar Data Centre. DOI:10.5285/f64815ec-4077-4432-9f55-0ce230f46029
#   License: CC-BY-4.0 (https://creativecommons.org/licenses/by/4.0/)
#   File: BEDMAP1_1966-2000_AIR_BM1.csv, contiguous flight segment rows 1074814:1078843.
# Single coherent flight line: 4029 points, 220.4 km along-track, 1757 m bed relief.
# Columns: along-track distance (m), bedrock_altitude (m, WGS84), longitude, latitude.
along_track_m,bedrock_altitude_m,longitude_deg,latitude_deg
145217.1,-761.0,-73.9672,-78.1642
145217.1,-761.0,-73.9672,-78.1642
145319.0,-756.0,-73.964,-78.1648
145319.0,-756.0,-73.964,-78.1648
145421.1,-757.0,-73.9609,-78.1655
145421.1,-757.0,-73.9609,-78.1655
145549.6,-760.0,-73.9569,-78.1663
145549.6,-760.0,-73.9569,-78.1663
145651.2,-757.0,-73.9537,-78.1669
145651.2,-757.0,-73.9537,-78.1669
145756.0,-757.0,-73.9504,-78.1676
145856.6,-757.0,-73.9472,-78.1682
145856.6,-757.0,-73.9472,-78.1682
145956.7,-757.0,-73.944,-78.1688
146057.2,-756.0,-73.9409,-78.1695
146057.2,-756.0,-73.9409,-78.1695
146154.1,-755.0,-73.9378,-78.1701
146154.1,-755.0,-73.9378,-78.1701
146244.1,-752.0,-73.935,-78.1706
146340.9,-753.0,-73.932,-78.1712
146340.9,-753.0,-73.932,-78.1712
146438.5,-754.0,-73.929,-78.1719
146529.5,-751.0,-73.9261,-78.1724
146620.6,-753.0,-73.9232,-78.173
146620.6,-753.0,-73.9232,-78.173
146716.0,-754.0,-73.9202,-78.1736
146716.0,-754.0,-73.9202,-78.1736
146811.3,-755.0,-73.9172,-78.1742
146811.3,-755.0,-73.9172,-78.1742
146906.9,-755.0,-73.9141,-78.1748
146906.9,-755.0,-73.9141,-78.1748
147006.2,-755.0,-73.911,-78.1754
147006.2,-755.0,-73.911,-78.1754
147112.4,-755.0,-73.9076,-78.1761
147207.7,-754.0,-73.9046,-78.1766
147207.7,-754.0,-73.9046,-78.1766
147305.3,-754.0,-73.9015,-78.1773
147400.0,-754.0,-73.8986,-78.1779
147400.0,-754.0,-73.8986,-78.1779
147491.1,-751.0,-73.8957,-78.1784
147590.0,-752.0,-73.8927,-78.1791
147590.0,-752.0,-73.8927,-78.1791
147684.5,-752.0,-73.8898,-78.1797
147779.5,-752.0,-73.887,-78.1803
147869.7,-752.0,-73.8842,-78.1809
147869.7,-752.0,-73.8842,-78.1809
147967.9,-752.0,-73.8812,-78.1815
147967.9,-752.0,-73.8812,-78.1815
148062.3,-752.0,-73.8783,-78.1821
148062.3,-752.0,-73.8783,-78.1821
148157.1,-752.0,-73.8755,-78.1828
148157.1,-752.0,-73.8755,-78.1828
148251.1,-751.0,-73.8726,-78.1834
148251.1,-751.0,-73.8726,-78.1834
148345.0,-750.0,-73.8698,-78.184
148345.0,-750.0,-73.8698,-78.184
148456.8,-749.0,-73.8664,-78.1847
148571.4,-753.0,-73.8629,-78.1854
148571.4,-753.0,-73.8629,-78.1854
148664.8,-752.0,-73.86,-78.186
148762.5,-751.0,-73.857,-78.1867
148859.5,-751.0,-73.854,-78.1873
148859.5,-751.0,-73.854,-78.1873
148956.4,-750.0,-73.851,-78.1879
149050.2,-754.0,-73.8481,-78.1885
149050.2,-754.0,-73.8481,-78.1885
149144.5,-754.0,-73.8453,-78.1891
149234.1,-754.0,-73.8425,-78.1897
149234.1,-754.0,-73.8425,-78.1897
149331.8,-754.0,-73.8395,-78.1903
149331.8,-754.0,-73.8395,-78.1903
149426.2,-755.0,-73.8366,-78.1909
149426.2,-755.0,-73.8366,-78.1909
149523.6,-755.0,-73.8336,-78.1916
149523.6,-755.0,-73.8336,-78.1916
149613.8,-754.0,-73.8309,-78.1922
149613.8,-754.0,-73.8309,-78.1922
149712.2,-755.0,-73.8279,-78.1928
149712.2,-755.0,-73.8279,-78.1928
149819.7,-756.0,-73.8246,-78.1935
149917.5,-756.0,-73.8216,-78.1941
149917.5,-756.0,-73.8216,-78.1941
150011.4,-754.0,-73.8187,-78.1947
150109.0,-758.0,-73.8157,-78.1953
150109.0,-758.0,-73.8157,-78.1953
150203.0,-757.0,-73.8128,-78.1959
150314.0,-758.0,-73.8093,-78.1966
150407.9,-755.0,-73.8064,-78.1972
150407.9,-755.0,-73.8064,-78.1972
150445.8,-754.0,-73.8052,-78.1975
150505.9,-755.0,-73.8034,-78.1979
150544.1,-755.0,-73.8022,-78.1981
150600.2,-756.0,-73.8005,-78.1985
150600.2,-756.0,-73.8005,-78.1985
150638.2,-757.0,-73.7993,-78.1987
150698.0,-756.0,-73.7974,-78.1991
150698.0,-756.0,-73.7974,-78.1991
150736.3,-755.0,-73.7962,-78.1993
150811.4,-754.0,-73.7939,-78.1998
150811.4,-754.0,-73.7939,-78.1998
150852.3,-755.0,-73.7926,-78.2001
150911.9,-755.0,-73.7907,-78.2004
150911.9,-755.0,-73.7907,-78.2004
151007.2,-759.0,-73.7876,-78.201
151007.2,-759.0,-73.7876,-78.201
151115.9,-759.0,-73.7842,-78.2017
151210.1,-758.0,-73.7811,-78.2023
151210.1,-758.0,-73.7811,-78.2023
151307.5,-758.0,-73.778,-78.2029
151401.3,-757.0,-73.775,-78.2035
151439.5,-756.0,-73.7738,-78.2037
151494.7,-754.0,-73.772,-78.204
151588.1,-755.0,-73.7691,-78.2046
151588.1,-755.0,-73.7691,-78.2046
151684.9,-755.0,-73.766,-78.2052
151684.9,-755.0,-73.766,-78.2052
151723.1,-755.0,-73.7648,-78.2055
151781.7,-756.0,-73.763,-78.2058
151781.7,-756.0,-73.763,-78.2058
151874.7,-753.0,-73.7601,-78.2064
151874.7,-753.0,-73.7601,-78.2064
151985.5,-750.0,-73.7567,-78.2071
151985.5,-750.0,-73.7567,-78.2071
152078.0,-747.0,-73.7538,-78.2077
152078.0,-747.0,-73.7538,-78.2077
152171.5,-747.0,-73.7509,-78.2083
152280.7,-747.0,-73.7475,-78.209
152280.7,-747.0,-73.7475,-78.209
152370.0,-747.0,-73.7447,-78.2096
152462.5,-746.0,-73.7419,-78.2102
152551.3,-743.0,-73.7391,-78.2108
152551.3,-743.0,-73.7391,-78.2108
152646.2,-743.0,-73.7362,-78.2114
152745.4,-740.0,-73.7332,-78.212
152745.4,-740.0,-73.7332,-78.212
152861.5,-741.0,-73.7298,-78.2128
152960.1,-741.0,-73.7269,-78.2134
152960.1,-741.0,-73.7269,-78.2134
153062.4,-741.0,-73.7239,-78.2141
153062.4,-741.0,-73.7239,-78.2141
153164.2,-740.0,-73.7209,-78.2148
153164.2,-740.0,-73.7209,-78.2148
153266.8,-740.0,-73.718,-78.2155
153266.8,-740.0,-73.718,-78.2155
153365.3,-741.0,-73.7152,-78.2162
153365.3,-741.0,-73.7152,-78.2162
153460.6,-743.0,-73.7124,-78.2168
153460.6,-743.0,-73.7124,-78.2168
153563.2,-739.0,-73.7095,-78.2175
153665.1,-738.0,-73.7065,-78.2182
153665.1,-738.0,-73.7065,-78.2182
153767.4,-737.0,-73.7036,-78.2189
153867.7,-739.0,-73.7006,-78.2196
153867.7,-739.0,-73.7006,-78.2196
153969.0,-739.0,-73.6976,-78.2203
154009.1,-739.0,-73.6964,-78.2205
154065.9,-739.0,-73.6948,-78.2209
154165.7,-738.0,-73.6918,-78.2216
154265.5,-739.0,-73.6889,-78.2223
154265.5,-739.0,-73.6889,-78.2223
154365.3,-742.0,-73.686,-78.2229
154365.3,-742.0,-73.686,-78.2229
154465.6,-742.0,-73.6831,-78.2236
154465.6,-742.0,-73.6831,-78.2236
154562.9,-744.0,-73.6803,-78.2243
154562.9,-744.0,-73.6803,-78.2243
154663.2,-744.0,-73.6774,-78.225
154663.2,-744.0,-73.6774,-78.225
154693.9,-744.0,-73.6765,-78.2252
154755.2,-746.0,-73.6748,-78.2256
154755.2,-746.0,-73.6748,-78.2256
154855.7,-747.0,-73.6718,-78.2263
154897.6,-746.0,-73.6706,-78.2266
154954.9,-744.0,-73.669,-78.2269
154995.2,-746.0,-73.6678,-78.2272
155069.8,-747.0,-73.6657,-78.2277
155069.8,-747.0,-73.6657,-78.2277
155168.3,-746.0,-73.6628,-78.2284
155168.3,-746.0,-73.6628,-78.2284
155265.5,-747.0,-73.66,-78.229
155365.7,-746.0,-73.6571,-78.2297
155365.7,-746.0,-73.6571,-78.2297
155465.7,-744.0,-73.6542,-78.2304
155561.6,-744.0,-73.6515,-78.2311
155561.6,-744.0,-73.6515,-78.2311
155659.7,-743.0,-73.6486,-78.2317
155659.7,-743.0,-73.6486,-78.2317
155758.1,-741.0,-73.6457,-78.2324
155758.1,-741.0,-73.6457,-78.2324
155856.6,-744.0,-73.6428,-78.233
155856.6,-744.0,-73.6428,-78.233
155951.3,-743.0,-73.64,-78.2337
155951.3,-743.0,-73.64,-78.2337
156049.3,-744.0,-73.6371,-78.2343
156049.3,-744.0,-73.6371,-78.2343
156149.0,-744.0,-73.6342,-78.235
156267.8,-746.0,-73.6306,-78.2358
156367.0,-744.0,-73.6277,-78.2364
156367.0,-744.0,-73.6277,-78.2364
156463.9,-748.0,-73.6248,-78.2371
156504.1,-747.0,-73.6237,-78.2374
156563.2,-746.0,-73.6219,-78.2378
156662.0,-748.0,-73.619,-78.2384
156662.0,-748.0,-73.619,-78.2384
156760.8,-751.0,-73.616,-78.2391
156857.6,-752.0,-73.6132,-78.2397
156857.6,-752.0,-73.6132,-78.2397
156950.9,-754.0,-73.6104,-78.2403
156950.9,-754.0,-73.6104,-78.2403
156989.7,-754.0,-73.6092,-78.2406
157047.1,-753.0,-73.6075,-78.241
157047.1,-753.0,-73.6075,-78.241
157142.5,-754.0,-73.6047,-78.2416
157142.5,-754.0,-73.6047,-78.2416
157237.8,-753.0,-73.6018,-78.2422
157237.8,-753.0,-73.6018,-78.2422
157276.4,-754.0,-73.6007,-78.2425
157333.6,-755.0,-73.599,-78.2429
157371.3,-755.0,-73.5979,-78.2431
157428.2,-755.0,-73.5962,-78.2435
157463.7,-756.0,-73.5952,-78.2437
157517.4,-756.0,-73.5936,-78.2441
157517.4,-756.0,-73.5936,-78.2441
157610.8,-756.0,-73.5909,-78.2447
157610.8,-756.0,-73.5909,-78.2447
157700.5,-756.0,-73.5883,-78.2454
157700.5,-756.0,-73.5883,-78.2454
157798.4,-761.0,-73.5856,-78.246
157798.4,-761.0,-73.5856,-78.246
157882.1,-759.0,-73.5832,-78.2466
157882.1,-759.0,-73.5832,-78.2466
157918.4,-759.0,-73.5821,-78.2468
157973.7,-758.0,-73.5805,-78.2472
157973.7,-758.0,-73.5805,-78.2472
158061.8,-758.0,-73.578,-78.2478
158061.8,-758.0,-73.578,-78.2478
158153.9,-758.0,-73.5754,-78.2485
158153.9,-758.0,-73.5754,-78.2485
158189.7,-759.0,-73.5743,-78.2487
158242.5,-759.0,-73.5728,-78.2491
158242.5,-759.0,-73.5728,-78.2491
158335.0,-760.0,-73.5701,-78.2497
158423.7,-761.0,-73.5675,-78.2503
158533.0,-762.0,-73.5644,-78.251
158533.0,-762.0,-73.5644,-78.251
158623.0,-763.0,-73.5618,-78.2516
158716.1,-763.0,-73.559,-78.2523
158716.1,-763.0,-73.559,-78.2523
158802.4,-763.0,-73.5565,-78.2528
158839.1,-763.0,-73.5554,-78.2531
158894.7,-763.0,-73.5538,-78.2535
158931.4,-763.0,-73.5527,-78.2537
158984.6,-763.0,-73.5512,-78.2541
158984.6,-763.0,-73.5512,-78.2541
159077.1,-763.0,-73.5485,-78.2547
159077.1,-763.0,-73.5485,-78.2547
159113.8,-763.0,-73.5475,-78.255
159169.6,-763.0,-73.5458,-78.2553
159169.6,-763.0,-73.5458,-78.2553
159261.9,-766.0,-73.5432,-78.256
159261.9,-766.0,-73.5432,-78.256
159299.3,-766.0,-73.5422,-78.2562
159351.2,-766.0,-73.5406,-78.2566
159351.2,-766.0,-73.5406,-78.2566
159444.6,-766.0,-73.538,-78.2572
159474.1,-766.0,-73.5371,-78.2574
159526.4,-767.0,-73.5356,-78.2578
159619.5,-767.0,-73.5328,-78.2584
159656.3,-766.0,-73.5318,-78.2586
159709.9,-763.0,-73.5302,-78.259
159709.9,-763.0,-73.5302,-78.259
159802.7,-763.0,-73.5275,-78.2596
159802.7,-763.0,-73.5275,-78.2596
159911.0,-764.0,-73.5242,-78.2604
159911.0,-764.0,-73.5242,-78.2604
160006.9,-765.0,-73.5214,-78.261
160006.9,-765.0,-73.5214,-78.261
160098.1,-766.0,-73.5187,-78.2616
160098.1,-766.0,-73.5187,-78.2616
160191.8,-765.0,-73.5159,-78.2622
160191.8,-765.0,-73.5159,-78.2622
160229.2,-764.0,-73.5148,-78.2625
160283.0,-765.0,-73.5132,-78.2628
160283.0,-765.0,-73.5132,-78.2628
160377.2,-762.0,-73.5104,-78.2635
160377.2,-762.0,-73.5104,-78.2635
160471.7,-763.0,-73.5077,-78.2641
160471.7,-763.0,-73.5077,-78.2641
160508.7,-764.0,-73.5066,-78.2643
160565.2,-767.0,-73.5049,-78.2647
160656.4,-767.0,-73.5023,-78.2654
160692.6,-766.0,-73.5012,-78.2656
160750.1,-765.0,-73.4995,-78.266
160750.1,-765.0,-73.4995,-78.266
160840.1,-767.0,-73.4969,-78.2666
160925.2,-765.0,-73.4943,-78.2671
161014.6,-765.0,-73.4916,-78.2677
161014.6,-765.0,-73.4916,-78.2677
161051.0,-764.0,-73.4905,-78.268
161107.0,-764.0,-73.4888,-78.2683
161107.0,-764.0,-73.4888,-78.2683
161193.3,-764.0,-73.4862,-78.2689
161193.3,-764.0,-73.4862,-78.2689
161228.8,-764.0,-73.4852,-78.2691
161285.8,-765.0,-73.4835,-78.2695
161285.8,-765.0,-73.4835,-78.2695
161374.4,-769.0,-73.4808,-78.2701
161374.4,-769.0,-73.4808,-78.2701
161464.6,-770.0,-73.4781,-78.2707
161464.6,-770.0,-73.4781,-78.2707
161554.0,-771.0,-73.4754,-78.2713
161643.5,-771.0,-73.4727,-78.2719
161733.9,-768.0,-73.47,-78.2725
161733.9,-768.0,-73.47,-78.2725
161846.6,-772.0,-73.4666,-78.2732
161882.9,-770.0,-73.4655,-78.2735
161935.4,-767.0,-73.4639,-78.2738
162028.3,-762.0,-73.4611,-78.2744
162028.3,-762.0,-73.4611,-78.2744
162113.6,-760.0,-73.4585,-78.275
162201.6,-763.0,-73.4557,-78.2755
162201.6,-763.0,-73.4557,-78.2755
162237.5,-764.0,-73.4546,-78.2758
162286.4,-765.0,-73.4531,-78.2761
162286.4,-765.0,-73.4531,-78.2761
162376.5,-764.0,-73.4502,-78.2766
162376.5,-764.0,-73.4502,-78.2766
162463.4,-764.0,-73.4475,-78.2772
162463.4,-764.0,-73.4475,-78.2772
162553.9,-767.0,-73.4447,-78.2778
162553.9,-767.0,-73.4447,-78.2778
162637.1,-763.0,-73.4421,-78.2783
162727.4,-766.0,-73.4393,-78.2789
162727.4,-766.0,-73.4393,-78.2789
162811.3,-766.0,-73.4367,-78.2794
162898.3,-763.0,-73.434,-78.28
162898.3,-763.0,-73.434,-78.28
162982.4,-762.0,-73.4314,-78.2805
163085.6,-763.0,-73.4282,-78.2812
163177.0,-767.0,-73.4254,-78.2818
163177.0,-767.0,-73.4254,-78.2818
163267.5,-768.0,-73.4226,-78.2823
163355.6,-765.0,-73.4198,-78.2829
163355.6,-765.0,-73.4198,-78.2829
163447.2,-762.0,-73.4171,-78.2835
163534.5,-762.0,-73.4144,-78.2841
163534.5,-762.0,-73.4144,-78.2841
163628.9,-762.0,-73.4116,-78.2847
163628.9,-762.0,-73.4116,-78.2847
163736.1,-762.0,-73.4084,-78.2854
163736.1,-762.0,-73.4084,-78.2854
163829.4,-762.0,-73.4057,-78.2861
163829.4,-762.0,-73.4057,-78.2861
163921.4,-762.0,-73.4031,-78.2867
164008.5,-763.0,-73.4005,-78.2873
164008.5,-763.0,-73.4005,-78.2873
164106.3,-759.0,-73.3977,-78.2879
164203.6,-762.0,-73.3948,-78.2886
164300.9,-762.0,-73.3918,-78.2892
164300.9,-762.0,-73.3918,-78.2892
164397.6,-761.0,-73.3889,-78.2899
164494.5,-760.0,-73.3859,-78.2905
164494.5,-760.0,-73.3859,-78.2905
164590.5,-759.0,-73.383,-78.2911
164590.5,-759.0,-73.383,-78.2911
164687.5,-757.0,-73.38,-78.2917
164725.2,-758.0,-73.3788,-78.292
164782.4,-761.0,-73.3771,-78.2924
164782.4,-761.0,-73.3771,-78.2924
164878.0,-760.0,-73.3741,-78.293
164878.0,-760.0,-73.3741,-78.293
164915.4,-760.0,-73.373,-78.2932
164989.2,-760.0,-73.3707,-78.2937
164989.2,-760.0,-73.3707,-78.2937
165027.1,-759.0,-73.3695,-78.2939
165080.4,-757.0,-73.3678,-78.2943
165119.1,-758.0,-73.3667,-78.2945
165173.1,-757.0,-73.3649,-78.2949
165211.3,-757.0,-73.3637,-78.2951
165269.2,-759.0,-73.3619,-78.2955
165308.2,-758.0,-73.3607,-78.2957
165365.5,-757.0,-73.3589,-78.2961
165365.5,-757.0,-73.3589,-78.2961
165463.1,-757.0,-73.3558,-78.2967
165501.4,-757.0,-73.3546,-78.2969
165560.7,-757.0,-73.3528,-78.2973
165599.3,-758.0,-73.3515,-78.2976
165657.7,-758.0,-73.3497,-78.2979
165696.2,-758.0,-73.3485,-78.2982
165755.8,-758.0,-73.3466,-78.2986
165755.8,-758.0,-73.3466,-78.2986
165794.3,-758.0,-73.3454,-78.2988
165853.0,-758.0,-73.3435,-78.2992
165853.0,-758.0,-73.3435,-78.2992
165890.9,-757.0,-73.3423,-78.2994
165949.8,-756.0,-73.3404,-78.2998
165949.8,-756.0,-73.3404,-78.2998
166047.1,-756.0,-73.3373,-78.3004
166144.6,-756.0,-73.3341,-78.301
166144.6,-756.0,-73.3341,-78.301
166242.7,-757.0,-73.3309,-78.3016
166340.6,-758.0,-73.3277,-78.3022
166340.6,-758.0,-73.3277,-78.3022
166438.7,-755.0,-73.3246,-78.3028
166438.7,-755.0,-73.3246,-78.3028
166537.1,-755.0,-73.3213,-78.3034
166652.6,-754.0,-73.3176,-78.3041
166652.6,-754.0,-73.3176,-78.3041
166769.7,-756.0,-73.3138,-78.3048
166805.2,-757.0,-73.3127,-78.305
166864.3,-757.0,-73.3107,-78.3054
166904.4,-756.0,-73.3095,-78.3056
166963.5,-755.0,-73.3075,-78.306
166963.5,-755.0,-73.3075,-78.306
167081.0,-756.0,-73.3038,-78.3067
167081.0,-756.0,-73.3038,-78.3067
167176.2,-758.0,-73.3007,-78.3073
167176.2,-758.0,-73.3007,-78.3073
167214.0,-757.0,-73.2995,-78.3075
167271.7,-755.0,-73.2976,-78.3079
167310.0,-754.0,-73.2964,-78.3081
167367.1,-756.0,-73.2946,-78.3085
167404.7,-756.0,-73.2934,-78.3087
167460.9,-755.0,-73.2916,-78.3091
167460.9,-755.0,-73.2916,-78.3091
167555.7,-754.0,-73.2886,-78.3097
167643.4,-754.0,-73.2858,-78.3102
167681.2,-754.0,-73.2846,-78.3105
167737.3,-754.0,-73.2828,-78.3108
167737.3,-754.0,-73.2828,-78.3108
167832.1,-754.0,-73.2798,-78.3114
167832.1,-754.0,-73.2798,-78.3114
167926.1,-755.0,-73.2768,-78.312
167926.1,-755.0,-73.2768,-78.312
167964.9,-756.0,-73.2756,-78.3123
168021.9,-755.0,-73.2738,-78.3126
168021.9,-755.0,-73.2738,-78.3126
168058.9,-754.0,-73.2726,-78.3128
168116.7,-755.0,-73.2708,-78.3132
168116.7,-755.0,-73.2708,-78.3132
168154.7,-754.0,-73.2696,-78.3134
168212.6,-754.0,-73.2678,-78.3138
168250.6,-753.0,-73.2666,-78.3141
168309.3,-751.0,-73.2648,-78.3144
168340.9,-750.0,-73.2638,-78.3146
168395.5,-752.0,-73.2621,-78.315
168395.5,-752.0,-73.2621,-78.315
168493.5,-751.0,-73.2591,-78.3156
168529.1,-751.0,-73.258,-78.3159
168584.6,-751.0,-73.2563,-78.3162
168623.2,-751.0,-73.2551,-78.3165
168678.9,-752.0,-73.2534,-78.3168
168715.7,-752.0,-73.2523,-78.3171
168768.3,-753.0,-73.2507,-78.3174
168804.3,-754.0,-73.2495,-78.3176
168853.9,-754.0,-73.248,-78.318
168853.9,-754.0,-73.248,-78.318
168887.0,-755.0,-73.247,-78.3182
168943.2,-755.0,-73.2452,-78.3185
168943.2,-755.0,-73.2452,-78.3185
169035.1,-756.0,-73.2423,-78.3191
169035.1,-756.0,-73.2423,-78.3191
169124.7,-755.0,-73.2395,-78.3197
169160.7,-756.0,-73.2384,-78.3199
169217.1,-757.0,-73.2366,-78.3203
169217.1,-757.0,-73.2366,-78.3203
169305.2,-756.0,-73.2338,-78.3208
169305.2,-756.0,-73.2338,-78.3208
169395.7,-758.0,-73.231,-78.3214
169483.3,-760.0,-73.2283,-78.322
169483.3,-760.0,-73.2283,-78.322
169569.5,-759.0,-73.2257,-78.3225
169604.8,-758.0,-73.2246,-78.3228
169655.3,-757.0,-73.223,-78.3231
169690.1,-757.0,-73.222,-78.3233
169744.1,-756.0,-73.2204,-78.3237
169778.8,-756.0,-73.2194,-78.3239
169829.5,-756.0,-73.2178,-78.3243
169829.5,-756.0,-73.2178,-78.3243
169864.7,-756.0,-73.2168,-78.3245
169915.0,-758.0,-73.2154,-78.3248
169915.0,-758.0,-73.2154,-78.3248
169944.1,-759.0,-73.2145,-78.325
169995.3,-758.0,-73.213,-78.3254
169995.3,-758.0,-73.213,-78.3254
170029.4,-757.0,-73.212,-78.3256
170084.4,-757.0,-73.2105,-78.326
170119.3,-757.0,-73.2095,-78.3262
170169.6,-757.0,-73.208,-78.3266
170256.3,-756.0,-73.2055,-78.3272
170256.3,-756.0,-73.2055,-78.3272
170345.0,-757.0,-73.203,-78.3278
170433.5,-757.0,-73.2005,-78.3284
170468.3,-757.0,-73.1995,-78.3286
170515.9,-756.0,-73.1981,-78.329
170515.9,-756.0,-73.1981,-78.329
170601.3,-756.0,-73.1957,-78.3296
170601.3,-756.0,-73.1957,-78.3296
170686.8,-759.0,-73.1933,-78.3302
170686.8,-759.0,-73.1933,-78.3302
170721.4,-759.0,-73.1923,-78.3304
170791.4,-759.0,-73.1903,-78.3309
170791.4,-759.0,-73.1903,-78.3309
170826.0,-759.0,-73.1893,-78.3311
170876.6,-760.0,-73.1878,-78.3315
170876.6,-760.0,-73.1878,-78.3315
170962.3,-756.0,-73.1854,-78.332
170962.3,-756.0,-73.1854,-78.332
171048.8,-759.0,-73.183,-78.3326
171048.8,-759.0,-73.183,-78.3326
171222.0,-761.0,-73.178,-78.3338
171222.0,-761.0,-73.178,-78.3338
171256.9,-761.0,-73.177,-78.3341
171311.7,-762.0,-73.1755,-78.3345
171398.8,-758.0,-73.173,-78.3351
171433.8,-757.0,-73.172,-78.3353
171489.3,-759.0,-73.1704,-78.3357
171489.3,-759.0,-73.1704,-78.3357
171573.4,-760.0,-73.1679,-78.3363
171573.4,-760.0,-73.1679,-78.3363
171666.4,-759.0,-73.1652,-78.3369
171666.4,-759.0,-73.1652,-78.3369
171716.3,-759.0,-73.1636,-78.3372
171770.4,-758.0,-73.162,-78.3376
171770.4,-758.0,-73.162,-78.3376
171820.5,-759.0,-73.1605,-78.3379
171873.2,-760.0,-73.1589,-78.3382
171873.2,-760.0,-73.1589,-78.3382
171959.4,-759.0,-73.1563,-78.3388
172060.5,-761.0,-73.1533,-78.3395
172060.5,-761.0,-73.1533,-78.3395
172096.1,-760.0,-73.1522,-78.3397
172142.7,-759.0,-73.1508,-78.34
172230.9,-759.0,-73.1483,-78.3406
172264.9,-759.0,-73.1473,-78.3409
172315.6,-758.0,-73.1458,-78.3412
172315.6,-758.0,-73.1458,-78.3412
172399.3,-756.0,-73.1435,-78.3418
172399.3,-756.0,-73.1435,-78.3418
172482.4,-758.0,-73.1411,-78.3424
172517.2,-758.0,-73.1402,-78.3426
172599.0,-758.0,-73.138,-78.3432
172635.3,-757.0,-73.137,-78.3435
172684.7,-759.0,-73.1356,-78.3438
172684.7,-759.0,-73.1356,-78.3438
172768.0,-760.0,-73.1333,-78.3444
172768.0,-760.0,-73.1333,-78.3444
172802.2,-760.0,-73.1324,-78.3446
172869.1,-760.0,-73.1305,-78.3451
172869.1,-760.0,-73.1305,-78.3451
172905.7,-760.0,-73.1295,-78.3454
172973.8,-760.0,-73.1276,-78.3458
173007.4,-760.0,-73.1266,-78.3461
173061.0,-759.0,-73.1251,-78.3464
173095.7,-757.0,-73.1241,-78.3467
173148.8,-756.0,-73.1226,-78.347
173148.8,-756.0,-73.1226,-78.347
173234.1,-757.0,-73.1201,-78.3476
173234.1,-757.0,-73.1201,-78.3476
173339.1,-759.0,-73.117,-78.3483
173339.1,-759.0,-73.117,-78.3483
173425.2,-755.0,-73.1144,-78.3489
173509.0,-755.0,-73.112,-78.3495
173509.0,-755.0,-73.112,-78.3495
173594.9,-756.0,-73.1095,-78.3501
173594.9,-756.0,-73.1095,-78.3501
173681.4,-757.0,-73.107,-78.3507
173681.4,-757.0,-73.107,-78.3507
173717.6,-755.0,-73.1059,-78.3509
173768.7,-754.0,-73.1044,-78.3513
173768.7,-754.0,-73.1044,-78.3513
173803.9,-754.0,-73.1034,-78.3515
173858.9,-754.0,-73.1019,-78.3519
173858.9,-754.0,-73.1019,-78.3519
173943.0,-754.0,-73.0995,-78.3525
173977.8,-755.0,-73.0985,-78.3527
174031.7,-755.0,-73.0969,-78.3531
174067.7,-753.0,-73.0959,-78.3533
174119.5,-751.0,-73.0944,-78.3537
174154.6,-751.0,-73.0934,-78.3539
174203.7,-751.0,-73.092,-78.3543
174286.9,-754.0,-73.0896,-78.3548
174286.9,-754.0,-73.0896,-78.3548
174377.0,-751.0,-73.0868,-78.3554
174470.8,-755.0,-73.0838,-78.356
174470.8,-755.0,-73.0838,-78.356
174564.1,-756.0,-73.0806,-78.3565
174658.1,-760.0,-73.0773,-78.357
174658.1,-760.0,-73.0773,-78.357
174949.8,-758.0,-73.0658,-78.3583
174949.8,-758.0,-73.0658,-78.3583
175047.4,-760.0,-73.0618,-78.3586
175047.4,-760.0,-73.0618,-78.3586
175145.3,-762.0,-73.0576,-78.3588
175145.3,-762.0,-73.0576,-78.3588
175246.7,-760.0,-73.0532,-78.359
175347.4,-754.0,-73.0487,-78.3592
175347.4,-754.0,-73.0487,-78.3592
175466.3,-753.0,-73.0434,-78.3592
175570.9,-747.0,-73.0388,-78.3592
175570.9,-747.0,-73.0388,-78.3592
175677.0,-754.0,-73.034,-78.3591
175886.6,-752.0,-73.0249,-78.3588
175979.2,-749.0,-73.021,-78.3585
175979.2,-749.0,-73.021,-78.3585
176080.6,-747.0,-73.0168,-78.3582
176175.2,-746.0,-73.013,-78.3578
176175.2,-746.0,-73.013,-78.3578
176270.3,-741.0,-73.0093,-78.3574
176367.6,-740.0,-73.0057,-78.3569
176367.6,-740.0,-73.0057,-78.3569
176522.9,-743.0,-73.0005,-78.356
176522.9,-743.0,-73.0005,-78.356
176610.1,-742.0,-72.9978,-78.3554
176610.1,-742.0,-72.9978,-78.3554
176689.0,-749.0,-72.9955,-78.3549
176689.0,-749.0,-72.9955,-78.3549
176778.9,-747.0,-72.993,-78.3542
176869.9,-753.0,-72.9905,-78.3536
176869.9,-753.0,-72.9905,-78.3536
176962.1,-751.0,-72.9881,-78.3529
177054.3,-747.0,-72.9858,-78.3522
177054.3,-747.0,-72.9858,-78.3522
177146.9,-746.0,-72.9834,-78.3515
177238.7,-747.0,-72.9812,-78.3508
177238.7,-747.0,-72.9812,-78.3508
177330.2,-743.0,-72.979,-78.3502
177363.1,-747.0,-72.9782,-78.3499
